page_id,title,html_file_size,text_file_size,is_disambiguation_page,infobox_count,num_annotations,下部組織,主義・主張,交付金データの年,人数,人数データの年,代表者,代表者の地位職業,別名,国,国際組織,後継組織,成立年,成立時の構成組織,所在地,支持団体,政党交付金,政策,機関紙,歴代の元首・首班,派閥・グループ,理念・スローガン,解散年,読み
2732164,独立労働党,94521,34705,False,0,,,,,,,,,,,,,,,,,,,,,,,,
2741954,改革国民政党,76414,14702,False,2,,,,,,,,,,,,,,,,,,,,,,,,
2744956,ウズベキスタン自由民主党,36247,8824,False,1,,,,,,,,,,,,,,,,,,,,,,,,
2744961,ウズベキスタン人民民主党,34894,8299,False,1,,,,,,,,,,,,,,,,,,,,,,,,
2745127,公正社会民主党,34478,7962,False,1,,,,,,,,,,,,,,,,,,,,,,,,
2745136,ウズベキスタン国民復興民主党,40710,9862,False,1,,,,,,,,,,,,,,,,,,,,,,,,
2745139,自己献身・国民民主党,32071,7952,False,0,,,,,,,,,,,,,,,,,,,,,,,,
2745864,ウズベキスタン共産党,38464,9206,False,0,11,0,1,0,0,0,1,1,4,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2749334,民主進歩党 (シンガポール),42227,8888,False,1,34,0,2,0,0,0,4,3,9,7,0,0,3,6,0,0,0,0,0,0,0,0,0,0
2749484,日本農民党 (1926-1928),36392,8462,False,0,,,,,,,,,,,,,,,,,,,,,,,,
2749894,民主運動 (カーボベルデ),25926,7828,False,0,,,,,,,,,,,,,,,,,,,,,,,,
2753417,セレカ,40190,11890,False,0,,,,,,,,,,,,,,,,,,,,,,,,
2753755,民主運動党 (キプロス),39155,9265,False,1,,,,,,,,,,,,,,,,,,,,,,,,
2754071,奈良維新の会,40428,9664,False,1,,,,,,,,,,,,,,,,,,,,,,,,
2757729,京都維新の会,70249,16372,False,1,,,,,,,,,,,,,,,,,,,,,,,,
2777010,進歩党 (アメリカ 1948),26818,7179,False,1,,,,,,,,,,,,,,,,,,,,,,,,
2777025,進歩党 (アメリカ 1924),24269,6724,False,0,,,,,,,,,,,,,,,,,,,,,,,,
2777030,進歩党 (アメリカ 1912),27409,7305,False,1,23,0,2,0,0,0,2,1,5,3,0,1,2,2,1,0,0,0,0,2,0,0,1,1
2780308,車会党,40901,10800,False,0,,,,,,,,,,,,,,,,,,,,,,,,
2780789,日本無産党,47654,12533,False,0,34,0,3,0,1,0,5,2,2,1,0,1,3,1,0,9,0,2,0,0,0,2,1,1
2785370,共和国のための会議,76880,16765,False,1,,,,,,,,,,,,,,,,,,,,,,,,
2785425,パキスタン・ムスリム連盟ナワーズ・シャリーフ派,51163,11625,False,1,,,,,,,,,,,,,,,,,,,,,,,,
2785447,パキスタン・ムスリム連盟カーイデ・アーザム派,38861,8799,False,0,,,,,,,,,,,,,,,,,,,,,,,,
2785596,統一民族運動,52460,11348,False,1,,,,,,,,,,,,,,,,,,,,,,,,
2785608,統一行動評議会,35091,8078,False,0,,,,,,,,,,,,,,,,,,,,,,,,
2785732,アワーミー国民党,43613,9921,False,1,,,,,,,,,,,,,,,,,,,,,,,,
2797928,行革110番,27367,8087,False,0,,,,,,,,,,,,,,,,,,,,,,,,
2799561,明るい未来,38136,8064,False,1,,,,,,,,,,,,,,,,,,,,,,,,
2800231,海賊党 (アイスランド),50284,13743,False,1,,,,,,,,,,,,,,,,,,,,,,,,
2812807,無産大衆党,33294,7734,False,0,,,,,,,,,,,,,,,,,,,,,,,,
2815033,サンクム,65164,17941,False,1,,,,,,,,,,,,,,,,,,,,,,,,
2822412,ミュサヴァト党,101400,25497,False,1,82,7,15,0,0,0,2,5,8,10,0,0,4,1,0,1,0,2,12,5,0,9,0,1
2823243,カンボジア救国党,45312,10679,False,1,29,0,4,0,0,0,4,2,4,3,0,0,2,6,1,1,0,1,0,0,0,0,0,1
2829110,自由統一党 (イギリス),39489,10133,False,0,,,,,,,,,,,,,,,,,,,,,,,,
2830773,進歩党 (グリーンランド),38935,8965,False,1,,,,,,,,,,,,,,,,,,,,,,,,
2837167,国民党 (韓国 1971-1973),58969,11942,False,2,,,,,,,,,,,,,,,,,,,,,,,,
2845534,フィンランド共産党,48165,12096,False,1,,,,,,,,,,,,,,,,,,,,,,,,
2850783,エジプト共産党,43722,9237,False,0,,,,,,,,,,,,,,,,,,,,,,,,
2853253,ドイツのための選択肢,281467,96197,False,1,,,,,,,,,,,,,,,,,,,,,,,,
2854839,アルメニア全国民運動,38572,8605,False,1,,,,,,,,,,,,,,,,,,,,,,,,
2863759,平和党 (イギリス),47523,10323,False,1,,,,,,,,,,,,,,,,,,,,,,,,
2867188,ボスニア・ヘルツェゴビナ社会民主党,44838,9820,False,0,14,1,2,0,1,0,1,1,2,1,1,0,1,3,0,0,0,0,0,0,0,0,0,0
2869203,アタ・ジュルト党,29823,7956,False,0,,,,,,,,,,,,,,,,,,,,,,,,
2870957,社会民主党 (スロベニア),55274,13077,False,1,,,,,,,,,,,,,,,,,,,,,,,,
2874585,マケドニア社会民主同盟,39320,9978,False,0,,,,,,,,,,,,,,,,,,,,,,,,
2874587,新社会民主党,32329,7488,False,0,,,,,,,,,,,,,,,,,,,,,,,,
2882586,グレートブリテン共産党,39740,8715,False,1,,,,,,,,,,,,,,,,,,,,,,,,
2885691,左翼・エコロジー・自由,47696,11021,False,1,,,,,,,,,,,,,,,,,,,,,,,,
2886628,新中道右派,36739,8499,False,1,,,,,,,,,,,,,,,,,,,,,,,,
2897231,結いの党,67824,20174,False,1,,,,,,,,,,,,,,,,,,,,,,,,
2899369,新多数派,53656,11607,False,1,,,,,,,,,,,,,,,,,,,,,,,,
2899379,新政治連合,104450,21569,False,2,46,0,3,0,0,0,8,6,7,1,0,4,1,9,0,0,0,0,0,0,0,4,1,2
2903476,カタルーニャ民主協定,31471,7856,False,1,38,0,1,0,0,0,1,1,5,1,0,2,1,21,4,0,0,1,0,0,0,0,0,0
2903609,人民社会党 (スペイン),33313,9135,False,1,35,0,4,0,0,0,3,2,9,2,1,7,2,0,0,0,0,0,0,0,2,0,3,0
2904165,アンダルシーア社会党,38045,10652,False,1,,,,,,,,,,,,,,,,,,,,,,,,
2904609,アンダルシーア国民党,38500,10862,False,1,,,,,,,,,,,,,,,,,,,,,,,,
2904734,ガリシア共産党,43184,13432,False,1,,,,,,,,,,,,,,,,,,,,,,,,
2906086,サンマリノファシスト党,43751,11705,False,1,,,,,,,,,,,,,,,,,,,,,,,,
2912304,社会主義労働者党,25563,7079,True,0,,,,,,,,,,,,,,,,,,,,,,,,
2913200,紀清両党,45324,14062,False,0,,,,,,,,,,,,,,,,,,,,,,,,
2924665,アーム・アードミ党,49387,11471,False,1,,,,,,,,,,,,,,,,,,,,,,,,
2931903,青年エジプト党,32402,9048,False,0,,,,,,,,,,,,,,,,,,,,,,,,
2952212,社会党 (アルゼンチン),49408,13667,False,1,,,,,,,,,,,,,,,,,,,,,,,,
2955520,韓国独立党,51388,12187,False,0,,,,,,,,,,,,,,,,,,,,,,,,
2955904,共に民主党,334547,79289,False,2,,,,,,,,,,,,,,,,,,,,,,,,
2957463,右派セクター,55836,14222,False,1,,,,,,,,,,,,,,,,,,,,,,,,
2957565,アラブ社会党,28744,8187,False,1,,,,,,,,,,,,,,,,,,,,,,,,
2960235,アルゼンチン共産党,45882,13410,False,1,,,,,,,,,,,,,,,,,,,,,,,,
2962708,民族自主連盟,41209,10721,False,1,37,0,4,0,0,0,9,4,4,2,0,0,4,0,1,0,0,4,0,0,0,2,2,1
2979544,経済的解放の闘士,45430,10160,False,1,,,,,,,,,,,,,,,,,,,,,,,,
2989396,ビルドゥ,56499,12311,False,1,,,,,,,,,,,,,,,,,,,,,,,,
2998136,アストゥリエス・ブロック,59001,13092,False,1,,,,,,,,,,,,,,,,,,,,,,,,
3000253,バスク社会党,50703,11508,False,1,,,,,,,,,,,,,,,,,,,,,,,,
3007004,イスラム民族運動,31246,7920,False,0,12,0,0,0,0,0,3,1,0,3,0,0,1,2,0,0,0,0,0,2,0,0,0,0
3012519,モルディブ進歩党,40555,10977,False,1,,,,,,,,,,,,,,,,,,,,,,,,
3012879,革命的人民解放党・戦線,30169,8022,False,0,,,,,,,,,,,,,,,,,,,,,,,,
3012929,モルディブ民主党,43654,12270,False,1,,,,,,,,,,,,,,,,,,,,,,,,
3012978,民主連合 (ハンガリー),40628,10006,False,1,,,,,,,,,,,,,,,,,,,,,,,,
3013476,共和党 (モルディブ),37485,10572,False,1,25,0,0,0,0,0,9,2,5,5,0,0,2,0,1,0,0,0,0,0,0,0,0,1
3013783,モルディブ開発連合,33659,8306,False,1,,,,,,,,,,,,,,,,,,,,,,,,
3017686,モルディブ人民党,37673,10011,False,1,32,0,3,0,0,0,3,5,11,6,0,0,2,0,1,0,0,0,0,1,0,0,0,0
3020232,日本のこころ (政党),226101,52906,False,1,,,,,,,,,,,,,,,,,,,,,,,,
3026989,レバノン共産党,31778,9725,False,1,,,,,,,,,,,,,,,,,,,,,,,,
3043982,リトアニア市民同盟,26503,7303,False,1,,,,,,,,,,,,,,,,,,,,,,,,
3048620,林業労働者国民連合・ガボン連合,36258,9169,False,1,,,,,,,,,,,,,,,,,,,,,,,,
3048822,民主共和同盟 (ガボン),34609,8426,False,1,,,,,,,,,,,,,,,,,,,,,,,,
3048875,自由改革派団体,34967,8590,False,1,,,,,,,,,,,,,,,,,,,,,,,,
3049142,社会民主党 (ガボン),33400,8213,False,1,,,,,,,,,,,,,,,,,,,,,,,,
3049490,ブラジル社会党,46256,9763,False,1,,,,,,,,,,,,,,,,,,,,,,,,
3050702,ガボン人民連合,39268,9177,False,1,,,,,,,,,,,,,,,,,,,,,,,,
3051557,ガボン民主開発連合,38112,9071,False,1,,,,,,,,,,,,,,,,,,,,,,,,
3052497,ガボン進歩党,38150,9590,False,1,,,,,,,,,,,,,,,,,,,,,,,,
3053887,ペトロ・ポロシェンコ・ブロック,46715,10297,False,1,,,,,,,,,,,,,,,,,,,,,,,,
3056735,人民戦線党 (ウクライナ),47722,10464,False,1,,,,,,,,,,,,,,,,,,,,,,,,
3060577,維新の党,211463,60687,False,1,,,,,,,,,,,,,,,,,,,,,,,,
3060975,カタルーニャ共和主義左翼,211359,59962,False,1,,,,,,,,,,,,,,,,,,,,,,,,
3073962,正義第一党,40044,9598,False,1,,,,,,,,,,,,,,,,,,,,,,,,
3079462,禁酒党,132303,25540,False,1,,,,,,,,,,,,,,,,,,,,,,,,
3090047,沖縄社会党,55667,11393,False,1,,,,,,,,,,,,,,,,,,,,,,,,
3107826,女王陛下の野党 (イギリス),70026,13423,False,0,,,,,,,,,,,,,,,,,,,,,,,,
3109131,日本を元気にする会,135672,36015,False,1,,,,,,,,,,,,,,,,,,,,,,,,
3110495,ポデモス,196237,45874,False,1,,,,,,,,,,,,,,,,,,,,,,,,
3111022,アノーバ＝イルマンダーデ・ナショナリスタ,69392,17504,False,1,,,,,,,,,,,,,,,,,,,,,,,,
3113067,イスラーム・ダアワ党,64886,17518,False,1,89,0,11,0,0,0,2,4,25,26,0,2,2,2,2,0,0,5,0,8,0,0,0,0
3117774,エウスカル・エリア・ビルドゥ,107444,27180,False,1,,,,,,,,,,,,,,,,,,,,,,,,
3145512,クルド民主統一党,122847,22412,False,1,,,,,,,,,,,,,,,,,,,,,,,,
3147394,人民自由党,42829,9519,False,1,,,,,,,,,,,,,,,,,,,,,,,,
3188772,シウダダノス,153739,35434,False,1,,,,,,,,,,,,,,,,,,,,,,,,
3200815,無所属クラブ (日本 2014-),73195,14660,False,0,,,,,,,,,,,,,,,,,,,,,,,,
3206679,国民民主主義党,43415,11242,False,1,,,,,,,,,,,,,,,,,,,,,,,,
3216517,市民ネットワーク北海道,36544,11274,False,1,,,,,,,,,,,,,,,,,,,,,,,,
3222206,バルサローナ・アン・クムー,51188,13419,False,1,,,,,,,,,,,,,,,,,,,,,,,,
3227167,共和党 (フランス 2015-),54075,12037,False,1,,,,,,,,,,,,,,,,,,,,,,,,
3243258,民主党 (グリーンランド),34488,7689,False,1,,,,,,,,,,,,,,,,,,,,,,,,
3243398,ナレラク党,32290,7488,False,1,,,,,,,,,,,,,,,,,,,,,,,,
3243443,連帯党 (グリーンランド),34630,7771,False,1,,,,,,,,,,,,,,,,,,,,,,,,
3246115,同盟党,34088,7615,False,1,,,,,,,,,,,,,,,,,,,,,,,,
3246296,共和 (フェロー諸島),57921,9541,False,1,,,,,,,,,,,,,,,,,,,,,,,,
3247322,人民党 (フェロー諸島),35109,7832,False,1,17,0,5,0,0,0,1,1,4,1,0,0,1,0,3,0,0,0,0,0,0,0,0,1
3247699,社会民主党 (フェロー諸島),53992,9327,False,1,,,,,,,,,,,,,,,,,,,,,,,,
3248489,正義党 (モルディブ),37335,9629,False,1,,,,,,,,,,,,,,,,,,,,,,,,
3251686,進歩 (フェロー諸島),33429,7245,False,1,,,,,,,,,,,,,,,,,,,,,,,,
3255249,オーランド社会民主党,31817,7304,False,1,,,,,,,,,,,,,,,,,,,,,,,,
3255278,オーランド中央党,31280,7220,False,1,,,,,,,,,,,,,,,,,,,,,,,,
3255284,オーランドのための自由,32256,7396,False,1,,,,,,,,,,,,,,,,,,,,,,,,
3255290,オーランドの穏健派,31593,7273,False,1,,,,,,,,,,,,,,,,,,,,,,,,
3255299,非同盟連合,31019,7173,False,1,12,0,2,0,0,0,1,1,3,0,0,0,1,0,3,0,0,0,0,0,0,0,0,1
3258880,クマン・ナ・ゲール,33964,8801,False,1,,,,,,,,,,,,,,,,,,,,,,,,
3277675,ポーランド・リトアニア王国社会民主党,58887,18188,False,0,,,,,,,,,,,,,,,,,,,,,,,,
3279128,人民連合 (ギリシャ),36257,8351,False,1,,,,,,,,,,,,,,,,,,,,,,,,
3279401,アオーラ・マドリード,60929,17851,False,1,,,,,,,,,,,,,,,,,,,,,,,,
3284716,中道連合 (ギリシャ),33521,9526,False,1,,,,,,,,,,,,,,,,,,,,,,,,
3284921,実業同志会,36118,8813,False,1,,,,,,,,,,,,,,,,,,,,,,,,
3289867,ジュンツ・パル・シ,77573,18245,False,1,,,,,,,,,,,,,,,,,,,,,,,,
3294665,カタルーニャ民主連合,115315,26725,False,1,,,,,,,,,,,,,,,,,,,,,,,,
3299008,ゲロア・バイ,56595,14873,False,1,47,1,10,0,0,0,3,3,4,1,0,0,3,16,6,0,0,0,0,0,0,0,0,0
3304720,日本維新の会 (2016-),244360,63630,False,1,,,,,,,,,,,,,,,,,,,,,,,,
3312260,カタルーニャ民主集中,89218,18277,False,1,,,,,,,,,,,,,,,,,,,,,,,,
3313131,民主主義と自由,45295,9550,False,1,,,,,,,,,,,,,,,,,,,,,,,,
3318247,バヌア・アク党,37497,8980,False,1,,,,,,,,,,,,,,,,,,,,,,,,
3322359,自由党 (フィリピン),32902,8151,False,1,,,,,,,,,,,,,,,,,,,,,,,,
3334619,改革結集の会,66683,14101,False,1,33,0,3,0,1,1,1,1,2,2,0,9,1,8,1,0,1,0,0,0,0,0,1,1
3349092,時代力量,48353,9930,False,2,,,,,,,,,,,,,,,,,,,,,,,,
3367001,エコロジー民主党,55987,11300,False,1,,,,,,,,,,,,,,,,,,,,,,,,
3372419,同盟 (ウクライナ),45535,10404,False,0,,,,,,,,,,,,,,,,,,,,,,,,
3372497,立憲同盟,55156,10316,False,1,28,0,6,0,0,0,2,1,6,3,3,0,2,0,1,0,0,0,0,3,0,0,0,1
3372513,立憲連合党 (アメリカ),49880,10167,False,1,,,,,,,,,,,,,,,,,,,,,,,,
3398969,我らがジョージア 自由民主主義者,35032,8493,False,1,,,,,,,,,,,,,,,,,,,,,,,,
3399575,ジョージア保守党,38133,8635,False,1,,,,,,,,,,,,,,,,,,,,,,,,
3399925,国民の党 (大韓民国 2016-),86955,19528,False,2,,,,,,,,,,,,,,,,,,,,,,,,
3409051,ジョージア共和党 (ジョージア),49271,12739,False,1,,,,,,,,,,,,,,,,,,,,,,,,
3409166,産業はジョージアを救済する,42134,8945,False,1,,,,,,,,,,,,,,,,,,,,,,,,
3411263,国民フォーラム (ジョージア),31190,7815,False,0,,,,,,,,,,,,,,,,,,,,,,,,
3411510,グルジアの夢＝民主グルジア,59636,13600,False,1,41,0,2,0,0,0,3,4,5,8,2,0,3,3,1,0,0,0,0,8,1,0,0,1
3412163,国民連合,24178,7203,False,1,,,,,,,,,,,,,,,,,,,,,,,,
3414659,統一国民運動 (グルジア),49886,12926,False,1,,,,,,,,,,,,,,,,,,,,,,,,
3420816,フィジー第一党,39062,10586,False,1,,,,,,,,,,,,,,,,,,,,,,,,
3431908,拡大戦線 (ペルー),34784,8099,False,1,,,,,,,,,,,,,,,,,,,,,,,,
3431997,変革のためのペルー国民,35893,8089,False,1,,,,,,,,,,,,,,,,,,,,,,,,
3459452,タアン民族党,34776,7783,False,1,,,,,,,,,,,,,,,,,,,,,,,,
3489806,立憲党 (アメリカ),42915,8395,False,1,,,,,,,,,,,,,,,,,,,,,,,,
3500633,ソマリ青年同盟,60975,16752,False,1,,,,,,,,,,,,,,,,,,,,,,,,
3503342,民衆連合党,48201,10461,False,2,,,,,,,,,,,,,,,,,,,,,,,,
3506776,岡山維新の会 (2015-),42112,9550,False,1,,,,,,,,,,,,,,,,,,,,,,,,
3519113,リトアニア右派連合,31315,7882,False,1,,,,,,,,,,,,,,,,,,,,,,,,
3520128,リトアニア民主党,33001,8539,False,1,,,,,,,,,,,,,,,,,,,,,,,,
3520382,独立党 (リトアニア),31245,8032,False,1,,,,,,,,,,,,,,,,,,,,,,,,
3521297,祖国人民党,29474,7465,False,1,,,,,,,,,,,,,,,,,,,,,,,,
3525588,日本無政府共産党,39722,10184,False,0,,,,,,,,,,,,,,,,,,,,,,,,
3537895,正しい政党,92319,16870,False,2,,,,,,,,,,,,,,,,,,,,,,,,
3550635,自由と直接民主主義のヨーロッパ,28267,7200,False,1,,,,,,,,,,,,,,,,,,,,,,,,
3559834,リトアニア中道党,40321,8689,False,1,,,,,,,,,,,,,,,,,,,,,,,,
3562435,リトアニア自由連合 (1990-2003),31514,7646,False,1,,,,,,,,,,,,,,,,,,,,,,,,
3566344,リトアニア社会民主連合,32521,8296,False,1,,,,,,,,,,,,,,,,,,,,,,,,
3570556,共和国前進,64745,14630,False,1,,,,,,,,,,,,,,,,,,,,,,,,
3571052,フルンリンクス,38231,8440,False,1,,,,,,,,,,,,,,,,,,,,,,,,
3582122,シュヴァルツ＝ゲルベ・アリアンツ,47348,10513,False,1,,,,,,,,,,,,,,,,,,,,,,,,
3586445,セヌリ党 (2017-),74525,12828,False,1,,,,,,,,,,,,,,,,,,,,,,,,
3586803,チームしが,28226,7936,False,1,19,0,3,0,0,0,2,3,1,2,0,0,1,2,2,0,0,0,0,0,0,3,0,0
3626751,香港衆志,56068,11693,False,2,,,,,,,,,,,,,,,,,,,,,,,,
3629380,沖縄民主同盟,36713,10934,False,0,,,,,,,,,,,,,,,,,,,,,,,,
3629905,共和党 (沖縄),28178,8018,False,0,,,,,,,,,,,,,,,,,,,,,,,,
3631431,キューバ真正革命党,34204,8372,False,1,,,,,,,,,,,,,,,,,,,,,,,,
3672433,希望の党,118310,30295,False,1,,,,,,,,,,,,,,,,,,,,,,,,
3681209,立憲民主党 (日本),167733,46050,False,2,,,,,,,,,,,,,,,,,,,,,,,,
3685022,10月17日同盟,73654,14843,False,1,,,,,,,,,,,,,,,,,,,,,,,,
3694323,民国党,37236,7970,False,1,,,,,,,,,,,,,,,,,,,,,,,,
3694774,無所属の会 (2017-),79970,15499,False,1,,,,,,,,,,,,,,,,,,,,,,,,
