page_id,title,html_file_size,text_file_size,is_disambiguation_page,infobox_count,num_annotations,ダム,別名,動物,名前の謂れ,国,国内位置,平均流量,所在地,橋・トンネル,水源,水源の標高,流入・合流先,流入元,流域面積,観光地,読み,長さ
1802716,牛欄江,25829,6792,False,1,,,,,,,,,,,,,,,,,,
1802753,清江,27676,7358,False,1,,,,,,,,,,,,,,,,,,
1802791,天神川 (神戸市),30343,8673,False,1,16,0,0,0,0,0,0,0,9,0,3,0,2,1,0,0,1,0
1802817,西獺川,36339,11801,False,1,,,,,,,,,,,,,,,,,,
1802820,水陽江,25506,6629,False,1,,,,,,,,,,,,,,,,,,
1803115,秦淮河,31739,10032,False,1,,,,,,,,,,,,,,,,,,
1804790,中野方川,30646,7246,False,1,,,,,,,,,,,,,,,,,,
1809722,朝明川,36823,9889,False,1,,,,,,,,,,,,,,,,,,
1812320,アルダ川 (イタリア),26486,6929,False,1,,,,,,,,,,,,,,,,,,
1814667,洛河,22553,6304,False,0,,,,,,,,,,,,,,,,,,
1829122,穏田川,32084,11149,False,0,,,,,,,,,,,,,,,,,,
1834028,ソバト川,35601,8317,False,1,,,,,,,,,,,,,,,,,,
1834336,タワラマップ川,21934,6675,False,0,,,,,,,,,,,,,,,,,,
1834498,大束川,31759,8317,False,1,,,,,,,,,,,,,,,,,,
1842156,新井郷川,24459,7586,False,0,,,,,,,,,,,,,,,,,,
1842258,中山川,27921,7149,False,1,,,,,,,,,,,,,,,,,,
1842391,通船川,26243,7976,False,0,,,,,,,,,,,,,,,,,,
1846839,成瀬川,31854,7970,False,1,,,,,,,,,,,,,,,,,,
1848553,ウグラ川,33654,9433,False,1,,,,,,,,,,,,,,,,,,
1849663,メスタ川,36887,9345,False,1,,,,,,,,,,,,,,,,,,
1850079,アーレ川,41217,10909,False,1,,,,,,,,,,,,,,,,,,
1850394,サカリヤ川,28707,7439,False,1,,,,,,,,,,,,,,,,,,
1851230,飛鳥川 (奈良県),33418,8169,False,1,,,,,,,,,,,,,,,,,,
1853527,ヘルレン川,33192,9389,False,1,,,,,,,,,,,,,,,,,,
1853876,見明川,23006,6340,False,0,16,0,0,4,0,0,0,0,3,3,0,0,2,1,1,0,1,1
1854385,メンデレス川,53585,12855,False,1,,,,,,,,,,,,,,,,,,
1858518,ショーシャ川,28279,7371,False,1,,,,,,,,,,,,,,,,,,
1858531,ラーマ川,28402,7555,False,1,,,,,,,,,,,,,,,,,,
1858575,撫養川,30349,7893,False,1,17,0,0,0,0,0,0,0,4,5,1,0,3,2,0,0,1,1
1858812,網掛川,31459,10379,False,1,,,,,,,,,,,,,,,,,,
1859527,新池川,28493,6938,False,1,,,,,,,,,,,,,,,,,,
1861039,大谷川 (徳島県),29884,7451,False,1,,,,,,,,,,,,,,,,,,
1861456,鍋川,29110,7077,False,1,,,,,,,,,,,,,,,,,,
1861731,ジュバ川,41751,11144,False,1,,,,,,,,,,,,,,,,,,
1861774,大代谷川,27509,6757,False,1,,,,,,,,,,,,,,,,,,
1861781,板東谷川,31204,7647,False,1,,,,,,,,,,,,,,,,,,
1862087,明神川 (徳島県),29926,7302,False,1,14,0,0,0,1,0,0,0,5,0,2,0,2,2,0,0,1,1
1862099,櫛木川,28203,7009,False,1,,,,,,,,,,,,,,,,,,
1862107,粟田川 (徳島県),27924,6865,False,1,,,,,,,,,,,,,,,,,,
1862122,大浦川 (徳島県),28177,6889,False,1,,,,,,,,,,,,,,,,,,
1862128,折野川,29448,7259,False,1,,,,,,,,,,,,,,,,,,
1862134,大須川,27444,6803,False,1,,,,,,,,,,,,,,,,,,
1863045,神田瀬川,31851,7897,False,1,,,,,,,,,,,,,,,,,,
1863362,立江川,30223,7401,False,1,,,,,,,,,,,,,,,,,,
1863375,太田川 (徳島県),29554,7044,False,1,,,,,,,,,,,,,,,,,,
1863531,孔雀河,29411,7939,False,1,,,,,,,,,,,,,,,,,,
1863623,田野川,27580,6906,False,1,,,,,,,,,,,,,,,,,,
1863633,天王谷川 (徳島県),27757,6800,False,1,,,,,,,,,,,,,,,,,,
1863643,芝生川,28494,7074,False,1,,,,,,,,,,,,,,,,,,
1863742,幾島川,28639,6898,False,1,,,,,,,,,,,,,,,,,,
1863749,苅屋川,27580,6818,False,1,12,0,0,0,1,0,0,0,5,0,2,0,2,0,0,0,1,1
1863978,オスム川 (ブルガリア),33564,8570,False,1,,,,,,,,,,,,,,,,,,
1865118,落合川 (徳島県),27386,6774,False,1,,,,,,,,,,,,,,,,,,
1865137,鵠川,27271,6705,False,1,,,,,,,,,,,,,,,,,,
1865148,椿川 (徳島県),29574,7209,False,1,,,,,,,,,,,,,,,,,,
1865160,福井川 (徳島県),29644,7353,False,1,,,,,,,,,,,,,,,,,,
1865236,伊座利川,27380,6599,False,1,9,0,0,0,0,0,0,0,3,0,2,0,2,0,0,0,1,1
1865247,阿部東川,27652,6664,False,1,,,,,,,,,,,,,,,,,,
1865256,志和岐川,28187,6769,False,1,,,,,,,,,,,,,,,,,,
1866720,ミアス川,30923,8227,False,1,,,,,,,,,,,,,,,,,,
1866834,木岐川,27617,6600,False,1,10,0,0,0,0,0,0,0,3,0,2,0,2,1,0,0,1,1
1867419,万之瀬川,37998,13607,False,1,,,,,,,,,,,,,,,,,,
1870995,日和佐川,31907,7672,False,1,,,,,,,,,,,,,,,,,,
1871013,奥潟川,26995,6563,False,1,,,,,,,,,,,,,,,,,,
1872533,クズルウルマク川,46770,11296,False,1,,,,,,,,,,,,,,,,,,
1872644,古城川 (守谷市),26098,6881,False,1,,,,,,,,,,,,,,,,,,
1873249,ほたる川,26721,6564,False,1,,,,,,,,,,,,,,,,,,
1873265,江川 (徳島県),51059,10179,False,1,,,,,,,,,,,,,,,,,,
1873308,宍喰川,28134,6812,False,1,,,,,,,,,,,,,,,,,,
1874241,江川 (福岡県),33549,8136,False,1,,,,,,,,,,,,,,,,,,
1874306,久慈川 (岩手県),26585,6662,False,1,,,,,,,,,,,,,,,,,,
1875902,涸沼川,35843,8857,False,1,,,,,,,,,,,,,,,,,,
1878308,シェベリ川,39251,11621,False,1,,,,,,,,,,,,,,,,,,
1880183,イスクル川,34338,8965,False,1,,,,,,,,,,,,,,,,,,
1887475,アサバスカ川,29964,8476,False,1,,,,,,,,,,,,,,,,,,
1887476,アッダ川,52911,14168,False,1,,,,,,,,,,,,,,,,,,
1890076,チュイ川,26946,7661,False,0,38,0,12,0,0,12,2,0,10,0,1,0,0,0,0,0,0,1
1890110,チャトカル川,29174,7490,False,0,,,,,,,,,,,,,,,,,,
1890123,チルチク川,22758,6212,False,0,,,,,,,,,,,,,,,,,,
1890146,ナルイン川,23563,6218,False,0,,,,,,,,,,,,,,,,,,
1894594,鳥居川,36979,9089,False,1,23,0,0,0,1,0,0,0,10,1,4,0,4,1,0,0,1,1
1898900,ケミ川 (フィンランド),34709,9215,False,1,,,,,,,,,,,,,,,,,,
1899048,秋野川,29621,7603,False,1,,,,,,,,,,,,,,,,,,
1899661,シカゴ川,73899,23222,False,1,,,,,,,,,,,,,,,,,,
1901119,済水,19343,5625,False,0,,,,,,,,,,,,,,,,,,
1902033,カラダリヤ川,24940,6713,False,0,,,,,,,,,,,,,,,,,,
1902349,パンジ川,47825,11013,False,1,,,,,,,,,,,,,,,,,,
1902408,ヴァフシュ川,23033,6995,False,0,,,,,,,,,,,,,,,,,,
1903445,クマ川,23017,6258,False,0,,,,,,,,,,,,,,,,,,
1903491,マヌィチ川,22123,7060,False,0,,,,,,,,,,,,,,,,,,
1905679,恋瀬川,44330,12092,False,1,,,,,,,,,,,,,,,,,,
1906219,江の川,51712,11049,False,1,,,,,,,,,,,,,,,,,,
1913633,長谷川 (徳島県),28491,6855,False,1,13,0,0,0,0,1,0,0,5,0,2,1,3,0,0,0,1,0
1913755,金治谷川,27375,6687,False,1,,,,,,,,,,,,,,,,,,
1915576,大田川 (東京都),33017,8189,False,1,,,,,,,,,,,,,,,,,,
1915711,ザラフシャン川,29680,7767,False,0,,,,,,,,,,,,,,,,,,
1918281,舞岡川,28369,7410,False,1,,,,,,,,,,,,,,,,,,
1918282,平戸永谷川,30816,7824,False,1,,,,,,,,,,,,,,,,,,
1918461,イリノイ川,51556,15139,False,1,,,,,,,,,,,,,,,,,,
1919734,川田川,29927,7620,False,1,,,,,,,,,,,,,,,,,,
1919795,貞光川,29833,7376,False,1,,,,,,,,,,,,,,,,,,
1919812,半田川 (徳島県),28586,6767,False,1,,,,,,,,,,,,,,,,,,
1919824,祖谷川,32458,7749,False,1,,,,,,,,,,,,,,,,,,
1920241,坂州木頭川,30265,7468,False,1,,,,,,,,,,,,,,,,,,
1920443,皆瀬川 (秋田県),34074,8269,False,1,,,,,,,,,,,,,,,,,,
1920556,学島川,28491,7060,False,1,14,0,0,0,0,1,0,0,6,0,3,0,2,1,0,0,1,0
1920582,桑村川,26294,6551,False,1,,,,,,,,,,,,,,,,,,
1920599,神宮入江川,26579,6757,False,1,,,,,,,,,,,,,,,,,,
1920667,渡内川,26415,6596,False,1,,,,,,,,,,,,,,,,,,
1920692,坂本川 (徳島県),27393,6776,False,1,,,,,,,,,,,,,,,,,,
1920794,旭川 (徳島県),29019,7058,False,1,,,,,,,,,,,,,,,,,,
1920807,立川 (徳島県),27406,6891,False,1,,,,,,,,,,,,,,,,,,
1920852,生名谷川,26137,6684,False,1,,,,,,,,,,,,,,,,,,
1920857,岩屋谷川,26454,6665,False,1,,,,,,,,,,,,,,,,,,
1921070,紅葉川 (徳島県),27141,6777,False,1,,,,,,,,,,,,,,,,,,
1921075,南川 (徳島県),28515,6880,False,1,,,,,,,,,,,,,,,,,,
1921086,中山川 (徳島県),26929,6667,False,1,,,,,,,,,,,,,,,,,,
1922440,海川谷川,28014,6769,False,1,14,0,0,2,0,0,0,0,4,0,2,0,2,0,0,3,1,0
1922700,赤松川,28152,7155,False,1,,,,,,,,,,,,,,,,,,
1922712,谷内川,25294,6483,False,1,16,0,0,0,0,0,0,0,5,0,4,0,2,4,0,0,1,0
1922719,出原谷川,25343,6490,False,1,,,,,,,,,,,,,,,,,,
1922720,折宇谷川,28477,7205,False,1,,,,,,,,,,,,,,,,,,
1923414,栩谷川,25401,6563,False,1,,,,,,,,,,,,,,,,,,
1923882,南ブーフ川,39773,9899,False,1,,,,,,,,,,,,,,,,,,
1924164,大田井川,25661,6499,False,1,,,,,,,,,,,,,,,,,,
1924990,若杉谷川,25857,6520,False,1,13,0,0,0,0,0,0,0,6,0,2,0,2,0,0,1,1,1
1926002,加茂谷川 (那賀川水系),27787,6966,False,1,,,,,,,,,,,,,,,,,,
1926010,加茂谷川,27473,7331,False,1,,,,,,,,,,,,,,,,,,
1926022,熊谷川 (徳島県),26306,6545,False,1,,,,,,,,,,,,,,,,,,
1926869,岡川 (徳島県),25852,6510,False,1,,,,,,,,,,,,,,,,,,
1927135,セピック川,31334,8078,False,1,,,,,,,,,,,,,,,,,,
1928029,日開谷川,28249,6917,False,1,,,,,,,,,,,,,,,,,,
1929825,マーカム川,28299,7121,False,1,,,,,,,,,,,,,,,,,,
1930592,大久保谷川,27635,6689,False,1,,,,,,,,,,,,,,,,,,
1931056,伊沢谷川,26882,6608,False,1,,,,,,,,,,,,,,,,,,
1931489,曽江谷川,29403,7193,False,1,,,,,,,,,,,,,,,,,,
1931585,野村谷川,28111,6865,False,1,,,,,,,,,,,,,,,,,,
1932042,大谷川 (美馬市),33475,8542,False,1,15,2,0,0,0,0,0,0,4,0,2,1,2,0,1,1,1,1
1932497,鮎苦谷川,30270,7284,False,1,,,,,,,,,,,,,,,,,,
1932535,井内谷川,28381,6871,False,1,,,,,,,,,,,,,,,,,,
1932553,松尾川 (徳島県),29267,7293,False,1,,,,,,,,,,,,,,,,,,
1932577,馬路川,27467,6737,False,1,,,,,,,,,,,,,,,,,,
1932796,白川谷川,26890,6819,False,1,,,,,,,,,,,,,,,,,,
1932815,藤川谷川 (三好市),28754,7293,False,1,15,0,0,0,0,0,0,0,8,0,2,0,2,0,1,0,1,1
1932866,若宮谷川,26035,6579,False,1,,,,,,,,,,,,,,,,,,
1932875,藤川谷川 (上勝町),29404,7293,False,1,,,,,,,,,,,,,,,,,,
1933231,九頭宇谷川,27182,6709,False,1,,,,,,,,,,,,,,,,,,
1935191,ドラア川,32602,8889,False,1,28,0,5,0,0,5,1,0,8,0,2,0,2,2,1,0,0,2
1936512,中津川 (岩手県),32412,7805,False,1,,,,,,,,,,,,,,,,,,
1937534,鬼籠野谷川,27871,7085,False,1,,,,,,,,,,,,,,,,,,
1937561,上角谷川,28217,7207,False,1,,,,,,,,,,,,,,,,,,
1938014,野間谷川,27846,7149,False,1,,,,,,,,,,,,,,,,,,
1938033,高根谷川,28067,6796,False,1,,,,,,,,,,,,,,,,,,
1938044,左右山谷川,26960,6943,False,1,,,,,,,,,,,,,,,,,,
1938053,喜来谷川,28020,7216,False,1,,,,,,,,,,,,,,,,,,
1938067,神通谷川,26356,6767,False,1,,,,,,,,,,,,,,,,,,
1940108,勿来川,30966,8596,False,1,,,,,,,,,,,,,,,,,,
1943185,フリンダーズ川,33676,7903,False,1,,,,,,,,,,,,,,,,,,
1955461,牟岐川,32215,7943,False,1,,,,,,,,,,,,,,,,,,
1957502,幌内川 (雄武町),43747,8714,False,1,38,1,0,0,1,0,0,0,11,3,6,1,2,10,1,0,1,1
1961269,内妻川,25975,6564,False,1,,,,,,,,,,,,,,,,,,
1961277,瀬戸川 (徳島県),26672,6604,False,1,,,,,,,,,,,,,,,,,,
1961298,東谷川 (徳島県),28973,7309,False,1,,,,,,,,,,,,,,,,,,
1961308,古江川 (徳島県),26439,6623,False,1,,,,,,,,,,,,,,,,,,
1961510,伊勢田川,26165,6545,False,1,,,,,,,,,,,,,,,,,,
1961515,浦上川 (徳島県),26911,6664,False,1,9,0,0,0,0,0,0,0,3,0,2,0,2,0,0,0,1,1
1961780,明谷川,26111,6680,False,1,,,,,,,,,,,,,,,,,,
1962112,久茂地川,28955,8379,False,1,34,0,0,0,0,1,0,0,6,13,3,0,5,3,1,0,1,1
1962113,ガーブ川,31925,10590,False,1,,,,,,,,,,,,,,,,,,
1962182,湯川 (福島県),39880,9457,False,1,,,,,,,,,,,,,,,,,,
1962216,片川,27837,6951,False,1,,,,,,,,,,,,,,,,,,
1963312,溷川,36703,8975,False,1,,,,,,,,,,,,,,,,,,
1963358,大塩川,30426,7586,False,1,,,,,,,,,,,,,,,,,,
1963392,濁川 (福島県),33546,8243,False,1,26,0,1,0,0,0,0,0,9,4,5,0,2,2,1,0,1,1
1963419,押切川,33613,8487,False,1,,,,,,,,,,,,,,,,,,
1963449,宮川 (福島県),34977,8772,False,1,,,,,,,,,,,,,,,,,,
1963485,田付川,33971,8445,False,1,,,,,,,,,,,,,,,,,,
1963501,大藤谷川,26445,6703,False,1,,,,,,,,,,,,,,,,,,
1963537,釜ヶ谷川,27217,6699,False,1,,,,,,,,,,,,,,,,,,
1963891,沢谷川,28639,7153,False,1,,,,,,,,,,,,,,,,,,
1966114,サナガ川,25264,6988,False,0,,,,,,,,,,,,,,,,,,
1966895,閉伊川,32530,7575,False,1,,,,,,,,,,,,,,,,,,
1967530,亀田川,71869,19152,False,1,,,,,,,,,,,,,,,,,,
1972399,博多川,30770,8376,False,1,,,,,,,,,,,,,,,,,,
1973598,余野川,24030,6401,False,1,,,,,,,,,,,,,,,,,,
1975702,サスケハナ川,56738,19083,False,1,,,,,,,,,,,,,,,,,,
1978286,ハルハ川,30866,8170,False,1,,,,,,,,,,,,,,,,,,
1978373,泗河,29193,8071,False,1,,,,,,,,,,,,,,,,,,
1978434,沂河,30548,9029,False,1,,,,,,,,,,,,,,,,,,
1978471,ジュツ河,28605,8169,False,2,,,,,,,,,,,,,,,,,,
1979881,前川 (潮来市),29556,7642,False,1,,,,,,,,,,,,,,,,,,
1980189,常陸川,35898,9846,False,1,37,0,1,0,0,0,0,0,9,0,7,0,8,11,0,0,1,0
1981660,笄川,22523,6434,False,0,,,,,,,,,,,,,,,,,,
1981823,田柄川 (東京都),39686,10186,False,1,25,0,0,0,0,0,0,0,12,2,4,0,3,2,0,0,1,1
1984033,松倉川,47853,10903,False,1,,,,,,,,,,,,,,,,,,
1990938,トール川,31262,8810,False,1,36,0,13,1,1,2,1,0,9,0,3,0,2,0,2,0,0,2
1991494,国分川,31671,8018,False,1,,,,,,,,,,,,,,,,,,
1991502,下田川,30025,7184,False,1,,,,,,,,,,,,,,,,,,
1993476,浅川 (長野県),59231,13886,False,1,,,,,,,,,,,,,,,,,,
1994108,羽地大川,32507,9295,False,1,,,,,,,,,,,,,,,,,,
1997589,大谷川 (福島県),30538,8042,False,1,,,,,,,,,,,,,,,,,,
2001748,濁川 (山梨県),36653,10366,False,1,,,,,,,,,,,,,,,,,,
2009382,酒谷川,27840,6654,False,1,,,,,,,,,,,,,,,,,,
2009606,衛河,25973,7594,False,1,,,,,,,,,,,,,,,,,,
2009632,ショウ河,53020,8400,False,1,,,,,,,,,,,,,,,,,,
2013815,クイセブ川,24258,6716,False,0,,,,,,,,,,,,,,,,,,
2017044,オゴウェ川,33269,8924,False,1,,,,,,,,,,,,,,,,,,
2019805,ジズドラ川,31234,8339,False,1,,,,,,,,,,,,,,,,,,
2022900,根川 (日野市),37359,10518,False,1,,,,,,,,,,,,,,,,,,
2023361,永田川 (鹿児島市),32842,8085,False,1,24,0,2,0,0,0,0,0,10,1,3,0,3,2,1,0,1,1
2030336,勢田川,56067,15705,False,1,,,,,,,,,,,,,,,,,,
2036012,小田川 (愛媛県),24517,6465,False,0,,,,,,,,,,,,,,,,,,
2036084,阿久比川,32524,7871,False,1,,,,,,,,,,,,,,,,,,
2038234,今川 (岐阜県),31562,8001,False,1,,,,,,,,,,,,,,,,,,
2044484,荒子川,46835,13448,False,3,23,0,0,1,0,0,0,0,8,1,2,0,0,6,2,0,1,2
2046162,新川 (馬込川水系),28126,7595,False,1,,,,,,,,,,,,,,,,,,
2051784,ヨウ江,23194,6637,False,0,,,,,,,,,,,,,,,,,,
2051977,井草川,33761,8828,False,1,,,,,,,,,,,,,,,,,,
2056518,立谷川,32540,8337,False,1,,,,,,,,,,,,,,,,,,
2059467,ドリナ川,34721,8704,False,1,,,,,,,,,,,,,,,,,,
2061371,韓江,29530,7834,False,1,,,,,,,,,,,,,,,,,,
2063145,ベレジナ川,34630,9374,False,1,,,,,,,,,,,,,,,,,,
2063476,天王新堀,43211,12811,False,1,,,,,,,,,,,,,,,,,,
2063895,コマチ川,29621,7803,False,0,17,1,2,0,1,6,0,0,3,0,0,0,2,0,1,0,0,1
2068667,カスコクウィム川,35132,11493,False,1,,,,,,,,,,,,,,,,,,
2070903,ミールダルスヨークトル氷河,44184,10457,False,1,,,,,,,,,,,,,,,,,,
2075518,ドリン川,26617,7558,False,1,,,,,,,,,,,,,,,,,,
2075742,ホール川,23184,6291,False,0,,,,,,,,,,,,,,,,,,
2080445,カンバーランド川,44948,12369,False,1,,,,,,,,,,,,,,,,,,
2084576,ウリヤ川,29264,7749,False,1,,,,,,,,,,,,,,,,,,
2085876,セレムジャ川,28913,7627,False,1,,,,,,,,,,,,,,,,,,
2086348,クパ川,32012,8093,False,1,,,,,,,,,,,,,,,,,,
2087615,程久保川,31618,8577,False,1,,,,,,,,,,,,,,,,,,
2088272,小野川 (愛媛県),31493,8351,False,1,,,,,,,,,,,,,,,,,,
2088655,ツングースカ川,27538,6929,False,1,,,,,,,,,,,,,,,,,,
2090874,岩松川,29362,7440,False,1,,,,,,,,,,,,,,,,,,
2093830,天願川,32236,9295,False,1,,,,,,,,,,,,,,,,,,
2094039,真締川,39424,10225,False,1,,,,,,,,,,,,,,,,,,
2102044,オファント川,26322,6559,False,1,,,,,,,,,,,,,,,,,,
2103585,中落堀川,45555,12343,False,1,,,,,,,,,,,,,,,,,,
2106744,湯川 (日光市),77360,19921,False,1,,,,,,,,,,,,,,,,,,
2109821,河辺川,30415,7683,False,1,,,,,,,,,,,,,,,,,,
2109831,瀬崎川,30263,7488,False,1,,,,,,,,,,,,,,,,,,
2110673,野原川,31584,7792,False,1,,,,,,,,,,,,,,,,,,
2111367,大丹生川,33412,8037,False,1,,,,,,,,,,,,,,,,,,
2112187,福井川 (舞鶴市),33940,8047,False,1,,,,,,,,,,,,,,,,,,
2115943,志楽川,32498,7946,False,1,,,,,,,,,,,,,,,,,,
2116574,ホーフス氷河,46809,10436,False,0,,,,,,,,,,,,,,,,,,
2118305,アラゴン川,28538,7383,False,1,,,,,,,,,,,,,,,,,,
2118450,リュブラガート川,27551,7776,False,1,,,,,,,,,,,,,,,,,,
2118677,トゥリア川,25473,7733,False,1,,,,,,,,,,,,,,,,,,
2118717,フカル川,29930,7786,False,1,,,,,,,,,,,,,,,,,,
2118739,セグラ川,26101,7364,False,1,,,,,,,,,,,,,,,,,,
2119269,タラス川,43329,12017,False,1,,,,,,,,,,,,,,,,,,
2119566,オモ川,27925,8401,False,1,,,,,,,,,,,,,,,,,,
2120320,佐幌川,73341,12873,False,1,,,,,,,,,,,,,,,,,,
2121960,祖母谷川,31952,7880,False,1,18,0,0,0,0,0,0,0,7,0,3,1,2,2,1,0,1,1
2127214,新川 (さいたま市),28997,7808,False,1,,,,,,,,,,,,,,,,,,
2132512,矢場川,34560,8709,False,1,,,,,,,,,,,,,,,,,,
2137192,朝妻川,30817,7301,False,1,,,,,,,,,,,,,,,,,,
2137539,タナ川 (ケニア),24163,6279,False,1,,,,,,,,,,,,,,,,,,
2137621,レイエ川,33760,8457,False,1,,,,,,,,,,,,,,,,,,
2142592,鹿乗川,36607,9821,False,1,27,0,0,0,0,0,0,0,13,0,3,0,6,2,1,0,1,1
2144225,スヴィヤガ川,31710,8496,False,1,,,,,,,,,,,,,,,,,,
2144387,イク川,32357,8857,False,1,,,,,,,,,,,,,,,,,,
2144433,イジ川,30922,8641,False,1,,,,,,,,,,,,,,,,,,
2144508,チュソヴァヤ川,35631,10789,False,1,,,,,,,,,,,,,,,,,,
2147066,コンドゥルチャ川,31159,8188,False,1,,,,,,,,,,,,,,,,,,
2149098,青毛新堀川,28899,7568,False,1,,,,,,,,,,,,,,,,,,
2149289,相馬川,29391,7171,False,1,,,,,,,,,,,,,,,,,,
2149945,横手川,38473,9916,False,1,,,,,,,,,,,,,,,,,,
2151344,オサラッペ川,30093,7567,False,1,,,,,,,,,,,,,,,,,,
2152877,ザイ川,29154,8025,False,1,,,,,,,,,,,,,,,,,,
2153349,カザンカ川,34305,9514,False,1,,,,,,,,,,,,,,,,,,
2153585,片品川,43607,9567,False,1,,,,,,,,,,,,,,,,,,
2159790,天明新川,35211,8157,False,0,,,,,,,,,,,,,,,,,,
2160564,千間江湖川,24606,6213,False,0,,,,,,,,,,,,,,,,,,
2160586,除川,24081,6133,False,0,,,,,,,,,,,,,,,,,,
2162021,サトレジ川,35108,8519,False,1,,,,,,,,,,,,,,,,,,
2164049,塩川 (沖縄県),36011,10804,False,0,,,,,,,,,,,,,,,,,,
2173305,コネチカット川,64362,22815,False,1,,,,,,,,,,,,,,,,,,
2176339,地蔵川 (春日井市),30484,7295,False,1,15,0,0,0,0,0,0,0,8,0,1,0,3,0,1,0,1,1
2177043,塩川 (山梨県),35939,9147,False,1,,,,,,,,,,,,,,,,,,
2177940,蓮ヶ原川,40780,11203,False,1,41,0,2,0,1,0,0,0,27,1,4,0,5,0,0,0,1,0
2182649,ローシ川,33403,8578,False,1,,,,,,,,,,,,,,,,,,
2183571,南江,32151,7686,False,2,,,,,,,,,,,,,,,,,,
2183604,蟾津江,36237,8432,False,2,,,,,,,,,,,,,,,,,,
2183625,栄山江,33324,7854,False,2,,,,,,,,,,,,,,,,,,
2183639,兄山江,32391,7820,False,2,,,,,,,,,,,,,,,,,,
2184348,備前前堀川,86409,24206,False,5,,,,,,,,,,,,,,,,,,
2184480,デスナ川,37087,9710,False,1,,,,,,,,,,,,,,,,,,
2185029,権現堂川,31589,8465,False,2,,,,,,,,,,,,,,,,,,
2185487,ミリャツカ川,32948,8803,False,1,,,,,,,,,,,,,,,,,,
2185958,松庵川,30238,8436,False,1,,,,,,,,,,,,,,,,,,
2186518,セロン川,28584,8738,False,0,,,,,,,,,,,,,,,,,,
2186646,花蓮渓,56371,10017,False,2,,,,,,,,,,,,,,,,,,
2189721,備前堀川,41355,10604,False,1,,,,,,,,,,,,,,,,,,
2190389,大清河,29666,8270,False,1,,,,,,,,,,,,,,,,,,
2191058,美瑛川,30754,8240,False,1,,,,,,,,,,,,,,,,,,
2191143,辺別川,35899,11015,False,1,,,,,,,,,,,,,,,,,,
2192769,飛鳥川 (大阪府),28225,7002,False,1,,,,,,,,,,,,,,,,,,
2194387,竜ノ口沢,43183,15086,False,1,,,,,,,,,,,,,,,,,,
2194564,倉松川,38675,9573,False,1,,,,,,,,,,,,,,,,,,
2194693,中落悪水路,35653,9145,False,1,26,0,0,0,0,0,0,0,14,1,4,0,5,0,0,0,1,1
2196614,ボスナ川,36717,9554,False,1,,,,,,,,,,,,,,,,,,
2197827,旧倉松落,31283,7970,False,1,,,,,,,,,,,,,,,,,,
2200136,ジェリェズニツァ川,31526,8084,False,1,,,,,,,,,,,,,,,,,,
2203075,クラースナ川 (ドニプロ川の支流),29537,7674,False,1,15,0,1,0,1,2,1,0,4,0,0,0,4,0,0,0,0,2
2204776,庄兵衛堀川,39514,10886,False,1,,,,,,,,,,,,,,,,,,
2205743,隼人堀川,61992,17135,False,2,,,,,,,,,,,,,,,,,,
2205947,ビン江,36497,9745,False,2,,,,,,,,,,,,,,,,,,
2208633,胆沢川,35742,8859,False,1,,,,,,,,,,,,,,,,,,
2209136,チョルフ川,40636,10446,False,1,,,,,,,,,,,,,,,,,,
2212138,清津川,35309,8662,False,1,,,,,,,,,,,,,,,,,,
2212844,登川,38021,9251,False,1,,,,,,,,,,,,,,,,,,
2219091,プラム・クリーク (ミネソタ州レッドウッド郡),27324,7067,False,0,6,0,1,0,0,1,0,0,2,0,2,0,0,0,0,0,0,0
2229750,姫宮落川,48866,14420,False,1,,,,,,,,,,,,,,,,,,
2230402,割目川,27207,6916,False,1,,,,,,,,,,,,,,,,,,
2232714,ムルト川,27712,7107,False,1,,,,,,,,,,,,,,,,,,
2235345,湯川 (南牧村),34025,8620,False,1,,,,,,,,,,,,,,,,,,
2235346,湯川 (上田市),29411,7745,False,1,,,,,,,,,,,,,,,,,,
2235433,境川 (富山県・新潟県),39944,10776,False,1,,,,,,,,,,,,,,,,,,
2236552,湯川 (美ヶ原温泉),31616,8277,False,1,,,,,,,,,,,,,,,,,,
2238318,北江,26267,7562,False,1,,,,,,,,,,,,,,,,,,
2243591,土淵川,29306,7081,False,1,,,,,,,,,,,,,,,,,,
2245259,梅田川 (愛知県),59930,11927,False,2,,,,,,,,,,,,,,,,,,
2250052,野通川,34084,8640,False,1,,,,,,,,,,,,,,,,,,
2252121,ウナ川,38672,10131,False,1,,,,,,,,,,,,,,,,,,
2254700,砂鉄川,27853,6922,False,1,,,,,,,,,,,,,,,,,,
2256322,裏川,29440,7627,False,1,16,0,0,0,0,0,0,0,3,0,1,0,3,6,1,0,1,1
2263598,漢那福地川,28927,8737,False,1,,,,,,,,,,,,,,,,,,
2265922,リオニ川,36790,8388,False,1,30,0,7,0,0,3,1,0,10,0,4,1,2,0,1,0,0,1
2267053,北河内谷川,27476,6775,False,1,,,,,,,,,,,,,,,,,,
2268733,エジプトの川,53897,18991,False,0,,,,,,,,,,,,,,,,,,
2268857,滑川 (埼玉県),38014,9898,False,1,,,,,,,,,,,,,,,,,,
2269078,市野川,47148,12438,False,1,,,,,,,,,,,,,,,,,,
2271336,パンダルアン川,27302,7217,False,0,13,0,1,0,0,4,0,0,5,0,0,0,2,0,0,0,1,0
