page_id,title,html_file_size,text_file_size,is_disambiguation_page,infobox_count,num_annotations,IATA（空港コード）,ICAO（空港コード）,別名,名前の謂れ,名称由来人物の地位職業名,国,年間利用客数,年間利用者数データの年,年間発着回数,年間発着回数データの年,座標・経度,座標・緯度,所在地,旧称,標高,母都市,滑走路の長さ,滑走路数,総面積,読み,近隣空港,運営者,運用時間,開港年
2382035,ボルドー＝メリニャック空軍基地,44469,11460,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
2382036,ヴィラクブレー空軍基地,40540,10451,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
2382037,クレイユ空軍基地,38313,9884,False,1,23,1,1,5,0,0,2,0,0,0,0,4,4,2,0,2,0,1,0,0,0,0,1,0,0
2382038,ランス＝シャンパーニュ空軍基地,43914,12487,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
2382039,サン＝ディジエ＝ロバンソン空軍基地,43967,11816,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
2386514,ギルゼ＝レイエン空軍基地,46046,12034,False,1,23,1,1,3,0,0,2,0,0,0,0,4,4,2,0,2,0,2,0,0,0,0,1,0,1
2386516,レーワルデン空軍基地,39158,9555,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
2390183,スクリュズストロプ空軍基地,39024,9016,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
2390191,ジュバ空港,47936,10180,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
2390219,カーロプ空港,41619,10723,False,1,25,1,1,6,0,0,2,1,0,0,0,2,2,1,1,2,0,4,0,0,0,0,1,0,1
2390303,オールボー空港,40759,9355,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
2398928,オーランド空軍基地,41846,10733,False,1,22,1,1,3,0,0,2,0,0,0,0,4,4,2,0,2,0,1,0,0,0,0,1,0,1
2401933,ボードー空軍基地,44179,12557,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
2401934,アンドーヤ空軍基地,40132,9967,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
2401935,リュッゲ空軍基地,37714,8818,False,1,20,1,1,2,0,0,2,0,0,0,0,4,4,2,0,2,0,1,0,0,0,0,1,0,0
2401936,ソラ空軍基地,39917,10360,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
2402474,バルドゥフォス空軍基地,42213,10967,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
2403319,ランシング首都圏国際空港,44642,9696,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
2409299,セントジョンズ国際空港,55229,11598,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
2414522,汕頭外砂空港,32333,7689,False,2,22,1,1,4,0,0,2,0,0,0,0,4,4,2,0,0,0,0,0,0,2,0,1,0,1
2415526,ジブラルタル国際空港,43748,10487,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
2415795,昆明長水国際空港,83035,14211,False,2,29,1,1,4,0,0,2,0,0,0,0,4,4,2,0,2,0,2,1,0,1,2,1,0,2
2416040,泉州晋江国際空港,66085,10657,False,2,21,1,1,4,0,0,3,0,0,0,0,4,4,2,0,0,0,1,0,0,0,0,0,0,1
2418004,リエンケオン国際空港,43569,9705,False,1,23,1,1,4,0,0,2,0,0,0,0,4,4,2,0,2,0,1,0,0,1,0,1,0,0
2418740,万州五橋空港,34175,7803,False,2,21,1,1,4,0,0,2,0,0,0,0,4,4,2,0,1,0,1,0,0,0,0,0,0,1
2419140,南昌昌北国際空港,71976,12399,False,2,,,,,,,,,,,,,,,,,,,,,,,,,
2419521,イ坊空港,39572,8998,False,2,16,1,1,6,0,0,2,0,0,0,0,0,0,2,0,0,0,1,0,0,3,0,0,0,0
2421936,威海大水泊空港,35815,7918,False,2,,,,,,,,,,,,,,,,,,,,,,,,,
2422312,ナコーンラーチャシーマー空港,42210,9483,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
2423836,フーコック国際空港,43565,9487,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
2424190,オルーミーイェ空港,35609,7935,False,1,26,1,1,7,0,0,2,0,0,0,0,2,2,8,0,1,0,1,0,0,0,0,1,0,0
2426097,ハマド国際空港,174768,31472,False,1,36,2,1,6,1,1,3,0,0,0,0,4,4,2,0,2,0,2,1,1,0,3,1,1,1
2442655,テンジン・ヒラリー空港,59099,14968,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
2442824,カシディー国際空港,35764,7850,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
2444064,ガンダー国際空港,57740,14219,False,1,36,1,1,2,0,0,2,0,0,0,1,5,4,2,8,2,0,3,1,0,1,0,2,0,1
2447857,ロンボク国際空港,59617,11382,False,1,26,1,1,5,0,0,2,0,0,0,0,4,4,2,0,2,0,1,0,0,1,0,1,0,2
2450369,鎮海飛行場,35601,8165,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
2453055,ヴァン・フェリト・メレン空港,44133,9279,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
2501449,東沙空港,43971,8606,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
2501461,太平島空港,39545,8216,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
2511965,ホルヘ・ウィルステルマン国際空港,36927,8100,False,1,19,1,1,2,1,1,3,0,0,0,0,2,2,2,0,1,0,2,0,0,0,0,1,0,0
2518971,ベルガモ・オーリオ・アル・セーリオ空港,49208,11223,False,1,42,1,1,6,0,0,3,1,1,1,1,4,4,5,0,1,2,2,0,0,1,7,1,0,0
2522494,ラモン・ビジェダ・モラレス国際空港,47073,10743,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
2530017,ヒヒフォ空港,40053,11937,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
2530036,ポイント・ヴェレ空港,32788,7477,False,1,13,1,1,1,0,0,1,0,0,0,0,2,2,3,0,1,0,1,0,0,0,0,0,0,0
2530271,ナウソリ国際空港,44144,9360,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
2534483,ヨハニスタール飛行場,27770,8656,False,0,,,,,,,,,,,,,,,,,,,,,,,,,
2548201,エウア空港,34526,8205,False,1,25,2,2,4,0,0,2,0,0,0,0,4,4,3,0,1,0,1,0,0,1,0,1,0,0
2548756,リフカ島空港,34622,8219,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
2548771,ニウアトプタプ空港,35466,8384,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
2548781,マタアホ空港,31720,7590,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
2550663,掲陽潮汕空港,64527,10307,False,2,,,,,,,,,,,,,,,,,,,,,,,,,
2557285,ラギンディガン国際空港,38389,8376,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
2558120,バンカシ空港,40048,9013,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
2567484,大浜飛行場,29424,7555,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
2569569,南通興東空港,39634,8259,False,2,25,1,1,3,0,0,2,1,1,0,0,4,4,2,0,0,0,1,0,0,3,0,1,0,1
2570652,ネピドー国際空港,42016,9050,False,1,22,1,1,1,0,0,2,0,0,0,0,4,4,3,1,2,0,1,0,0,1,0,0,0,1
2572626,波方ターミナル,29565,8268,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
2579835,ウォータールー地方空港,47123,12832,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
2579957,ダルース国際空港,52352,13170,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
2587308,済寧曲阜空港,62346,9737,False,2,,,,,,,,,,,,,,,,,,,,,,,,,
2587941,臨沂ジュ埠嶺空港,63818,9723,False,2,,,,,,,,,,,,,,,,,,,,,,,,,
2595870,徳宏芒市空港,40766,8510,False,2,,,,,,,,,,,,,,,,,,,,,,,,,
2595919,ジャムス東郊空港,65412,9987,False,2,25,1,1,3,0,0,2,0,0,0,0,4,4,3,0,1,0,1,0,0,3,0,0,0,2
2595967,宜昌三峡空港,43407,8548,False,2,,,,,,,,,,,,,,,,,,,,,,,,,
2596002,徐州観音空港,68896,10246,False,2,26,1,1,4,0,0,2,1,1,0,0,4,4,3,0,0,0,1,0,0,3,0,0,0,1
2610995,ブルガス国際空港,42821,8989,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
2611420,ヨックモック空軍基地,35448,7873,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
2611421,カールスボリ飛行場,39385,9678,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
2611422,ローダ飛行場,35030,8112,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
2611423,ルレオ空港,40098,9174,False,1,25,1,1,5,0,0,2,0,0,0,0,4,4,2,2,2,0,1,0,0,0,0,0,0,1
2611469,リドショーピング＝ソーテネス飛行場,41583,9439,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
2611657,チャウピュ空港,37653,8414,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
2611837,ダウェイ空港,36567,7969,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
2615857,プレイク空港,38936,8471,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
2658424,伊保原飛行場,31059,8695,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
2659526,フローレンス市営空港,29734,7148,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
2678052,長海大長山島空港,36624,8343,False,2,,,,,,,,,,,,,,,,,,,,,,,,,
2678501,ボローニャ・ボルゴ・パニゴーレ空港,43718,9069,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
2679475,タプレジュン空港,33851,7909,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
2679505,東営勝利空港,64624,10496,False,2,,,,,,,,,,,,,,,,,,,,,,,,,
2679653,朝陽空港,36669,8198,False,2,25,1,1,4,0,0,2,0,0,0,0,4,4,2,0,1,0,0,0,1,3,0,0,0,2
2680468,トースアン空港,39110,8761,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
2692967,ナマンガン空港,46733,8925,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
2692981,ヌクス空港,49706,9547,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
2693007,ブハラ国際空港,48169,9136,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
2693010,ウルゲンチ国際空港,45640,8890,False,1,22,2,2,2,0,0,2,0,0,0,0,4,4,2,0,1,0,1,0,0,1,0,1,0,0
2693016,フェルガナ国際空港,51141,9543,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
2693027,サマルカンド国際空港,51090,9641,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
2693032,アンディジャン空港,47425,9071,False,1,24,2,2,2,0,0,2,0,0,0,0,4,4,2,0,2,0,2,1,0,0,0,1,0,0
2693034,テルメズ空港,45290,8788,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
2693039,ザラフシャン空港,44841,8650,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
2693048,ウチュクドゥク空港,44461,8551,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
2694340,ラトゥマラナ空港,51268,10949,False,1,31,1,1,9,0,0,3,0,0,0,0,4,4,3,0,2,0,1,0,0,1,0,1,0,1
2694681,ワ空港,29373,7023,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
2702068,コンポンチュナン空港,36029,8085,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
2702094,シアヌークビル国際空港,40371,8596,False,1,21,1,1,1,0,0,2,0,0,0,0,4,4,3,0,2,0,1,0,0,1,0,0,0,1
2712217,ダウンタウン・マンハッタン・ヘリポート,66883,12915,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
2712344,フィリップス・S・W・ゴールドソン国際空港,54182,11224,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
2713641,カダラ空港,40533,8535,False,1,20,1,1,2,0,0,2,0,0,0,0,4,4,2,0,2,0,1,0,0,0,0,0,0,1
2728989,揚州泰州空港,40747,8634,False,2,25,1,1,4,0,0,3,0,0,0,0,4,4,4,0,1,0,0,0,0,1,0,1,0,1
2729127,包頭空港,70538,11210,False,2,,,,,,,,,,,,,,,,,,,,,,,,,
2729844,レウス空港,51008,9858,False,1,26,1,1,2,0,0,1,0,2,0,0,4,4,4,0,1,4,1,0,0,0,0,1,0,0
2731914,アル・バティーン・エグゼクティブ空港,38555,8351,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
2732461,ンドラ空港,41759,8897,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
2738891,合肥新橋国際空港,39410,9007,False,2,26,1,1,4,0,0,2,0,0,0,0,4,4,2,0,2,0,1,0,0,2,0,1,1,1
2750447,マッタラ・ラージャパクサ国際空港,55989,13462,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
2750491,関西国際空港,639698,175431,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
2764275,スラートターニー空港,45821,10131,False,1,22,1,1,2,0,0,2,0,0,0,0,4,4,3,0,2,0,1,1,0,1,0,0,0,0
2764526,ニコルス飛行場,29415,8027,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
2770224,バンクーバー・ハーバー水上空港,40987,9941,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
2782453,ジョムソン空港,46739,10786,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
2785274,イェメリャノヴォ空港,52406,11239,False,1,22,1,1,2,0,0,2,0,0,0,0,4,4,3,0,2,0,1,0,0,0,0,0,1,1
2785770,高知空港,77655,14077,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
2819200,クアラナム国際空港,64734,13297,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
2827746,アルタイ空港 (モンゴル),39517,8809,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
2847510,キスム国際空港,29188,7237,False,1,22,1,1,1,0,0,2,0,0,0,0,5,5,3,0,1,0,2,0,0,0,0,1,0,0
2847755,ポートリンカーン空港,53498,10438,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
2855777,アケティ空港,26849,6608,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
2890664,タロヨーク空港,36931,7844,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
2892060,トリンコマリー空港,58755,12760,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
2892402,ジャフナ空港,77708,15754,False,1,28,1,1,8,0,0,2,0,0,0,0,4,4,3,0,2,0,1,0,0,1,0,1,0,0
2910710,仙台空港民営化,204560,68561,False,0,,,,,,,,,,,,,,,,,,,,,,,,,
2912648,ポカテッロ地域空港,45515,10270,False,1,22,2,2,1,0,0,2,0,0,0,0,2,2,2,2,2,0,2,1,0,0,0,1,0,1
2913037,カルシ空港,36793,7417,False,1,15,2,2,3,0,0,1,0,0,0,0,0,0,2,0,2,1,1,0,0,0,0,1,0,0
2913058,オレンブルク中央空港,44466,8929,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
2913089,ヤクブ・ゴウォン空港,37135,7898,False,1,20,2,2,3,1,0,2,0,0,0,0,2,2,2,0,2,0,1,0,0,0,0,1,0,0
2913122,カドゥナ空港,41018,8869,False,1,18,2,2,1,0,0,2,0,0,0,0,2,2,2,0,2,0,1,0,0,1,0,1,0,0
2918574,北京大興国際空港,75987,12704,False,2,33,0,0,8,0,0,2,0,0,0,0,4,4,4,0,1,0,0,0,0,2,6,1,1,0
2921217,キング・ムスワティ3世国際空港,62897,16052,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
2928428,テューペロ地域空港,47074,10836,False,1,31,1,1,3,0,0,2,1,1,1,1,4,4,2,0,4,0,3,1,2,0,0,0,0,0
2929440,マンモス・ヨセミテ空港,188021,50042,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
2930824,エロス空港,39530,9696,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
2933491,泡瀬飛行場,35262,10734,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
2934448,プロビデンシアレス国際空港,36943,8915,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
2946102,マール・K（マッドホール）スミス空港,33332,10241,False,0,,,,,,,,,,,,,,,,,,,,,,,,,
2946272,エボン空港,29705,7261,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
2946275,ナモリック空港,31382,7555,False,1,25,1,0,3,0,0,2,0,0,0,0,4,4,2,0,4,0,3,1,0,1,0,0,0,0
2946285,アイリングラップ・アイロック空港,32540,7821,False,1,17,1,0,3,0,0,2,0,0,0,0,4,4,2,0,0,0,0,0,0,1,0,0,0,0
2946977,オール空港,28184,7027,False,1,20,2,0,2,0,0,2,0,0,0,0,4,4,2,0,0,0,3,0,0,1,0,0,0,0
2952996,バトゥミ国際空港,38534,8279,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
2953007,ダヴィト・ザ・ビルダー・クタイシ国際空港,39609,8321,False,1,21,1,1,2,1,1,2,0,0,0,0,4,4,2,0,2,0,1,0,0,0,0,0,0,0
2953092,ラエー空港,28097,7045,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
2956489,コードバ地方空港,22213,6731,False,0,,,,,,,,,,,,,,,,,,,,,,,,,
2963085,蘭嶼空港,44420,8928,False,1,30,1,1,4,0,0,1,1,1,1,1,4,4,2,0,2,0,1,0,0,1,0,3,1,1
2964665,七美空港,47314,9314,False,1,31,1,1,3,0,0,2,1,1,1,1,4,4,2,0,2,0,1,0,0,1,0,4,1,1
2964687,望安空港,44902,9132,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
2971328,ビルバオ空港,128900,24743,False,1,48,1,1,6,0,0,2,2,2,2,2,4,4,9,0,1,0,7,1,0,1,0,2,0,1
2975424,サラゴサ空港,63788,12840,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
2975425,サンタンデール空港,52799,11273,False,1,24,2,2,2,0,0,2,1,1,1,1,2,2,3,0,1,1,1,0,0,0,0,1,1,0
2978944,ゴドフレド・P・ラモス空港,37789,8815,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
2980495,トゥールーズ・ブラニャック空港,84134,16804,False,1,25,1,1,2,0,0,2,1,1,0,0,4,4,2,0,2,0,2,0,0,0,0,3,0,0
2992807,ランサローテ空港,99098,18785,False,1,34,1,1,5,0,0,2,2,1,1,2,4,4,4,0,1,0,1,0,0,1,1,2,0,1
2995524,パフォス国際空港,35173,8291,False,1,22,1,1,4,0,0,2,1,1,0,0,2,2,5,0,1,0,1,0,0,0,0,1,0,0
2998075,アルメリア空港,56000,10281,False,1,28,1,1,2,0,0,2,1,1,1,1,4,4,4,0,1,1,2,1,0,0,0,1,0,0
2998076,ア・コルーニャ空港,56390,12522,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
2998077,アリカンテ＝エルチェ空港,146674,29623,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
2998079,グラナダ空港,49271,9792,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
2998080,アストゥリアス空港,59812,12073,False,1,32,2,2,2,0,0,3,1,1,1,1,4,4,4,0,1,0,2,1,0,0,0,1,0,2
2999534,カリボ国際空港,45106,9564,False,1,28,1,1,2,0,0,2,1,1,1,1,4,4,4,0,2,1,1,0,0,1,1,0,0,0
2999558,プエルト・プリンセサ国際空港,42181,8996,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
2999569,イロイロ国際空港,42883,9144,False,1,29,1,1,2,0,0,2,1,1,1,1,4,4,2,0,2,1,1,0,0,1,1,1,0,2
2999574,バコロド＝シライ国際空港,39691,8490,False,1,26,1,1,2,0,0,2,1,1,1,1,4,4,3,0,2,0,1,0,0,1,0,1,0,0
2999584,ダニエル・Z・ロマオルデス空港,45569,9904,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
2999592,タグビララン空港,37129,8011,False,1,28,1,1,2,0,0,2,1,1,1,1,4,4,3,0,2,2,1,0,0,1,0,1,0,0
2999593,レガスピ空港,36922,8070,False,1,25,1,1,2,0,0,2,1,1,1,1,4,4,2,0,2,0,1,0,0,1,0,1,0,0
2999620,パティムラ空港,54330,10480,False,1,27,1,1,3,0,0,2,1,1,1,1,4,4,2,0,2,1,1,0,0,1,0,1,0,0
2999624,ミナンカバウ国際空港,56567,10910,False,1,26,1,1,3,0,0,2,1,1,0,0,4,4,2,0,2,1,1,0,0,1,0,1,0,1
3000094,ドネツィク国際空港,44055,9848,False,1,21,1,1,2,0,0,2,1,1,0,0,4,4,2,0,1,0,1,0,0,1,0,0,0,0
3000792,シャムスディン・ノール空港,58487,14710,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
3000802,スパディオ空港,57379,10904,False,1,25,1,1,3,0,0,2,1,1,0,0,4,4,2,0,2,1,1,0,0,1,0,1,0,0
3000805,アフマド・ヤニ国際空港,58906,11220,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
3001265,サム・ラトゥランギ国際空港,56767,11033,False,1,27,1,1,3,0,0,2,1,1,1,1,4,4,2,0,2,1,1,0,0,1,0,1,0,0
3001278,センタニ空港,52558,10204,False,1,23,1,1,3,0,0,2,0,0,0,0,4,4,2,0,2,1,1,0,0,1,0,1,0,0
3001330,ハン・ナディム国際空港,59398,12151,False,1,37,1,1,3,0,0,4,1,1,1,1,4,4,2,0,2,1,2,0,0,1,7,1,0,0
3001348,スルタン・シャリフ・カシム2世国際空港,58254,11081,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
3004058,カイエンヌ・フェリックス・エブエ国際空港,47811,11761,False,1,37,2,1,3,2,2,3,2,2,0,0,4,4,3,1,2,0,2,1,0,1,0,1,0,1
3005954,ラメンスコエ空港,52358,11307,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
3006075,オスタフィエヴォ国際空港,40992,8556,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
3006297,ビコヴォ空港,38489,9189,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
3007175,ペリリュー飛行場,45354,12206,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
3028063,イトゥルップ空港,41347,10098,False,1,30,0,1,6,0,0,4,0,0,0,0,4,4,5,0,2,0,2,0,0,0,1,0,0,1
3032148,ウリヤノフスク・ヴォストーチヌイ空港,38776,8846,False,1,23,2,2,2,0,0,3,0,0,0,0,4,4,2,0,1,0,2,0,0,0,1,0,0,0
3032809,ウリヤノフスク・バラタエフカ空港,40031,9238,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
3037209,ミチアロ空港,37897,8876,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
3044630,メジット空港,32334,7810,False,1,23,2,0,2,0,0,2,0,0,0,0,4,4,2,0,4,0,3,0,0,0,0,0,0,0
3044644,アイルック空港,30271,7475,False,1,16,2,0,1,0,0,2,0,0,0,0,4,4,2,0,0,0,0,0,0,1,0,0,0,0
3045665,イーネ空港,30805,7421,False,1,24,2,0,2,0,0,2,0,0,0,0,4,4,2,0,4,0,3,0,0,1,0,0,0,0
3045666,リキエップ空港,30020,7551,False,1,16,1,0,2,0,0,2,0,0,0,0,4,4,2,0,0,0,0,0,0,1,0,0,0,0
3045837,バレンシア空港,51779,9779,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
3045934,サンティアゴ・デ・コンポステーラ空港,50081,9580,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
3045947,イビサ空港,46518,8750,False,1,25,2,1,2,0,0,2,0,0,0,0,4,4,5,0,1,1,2,1,0,0,0,0,0,0
3045995,ジローナ＝コスタ・ブラバ空港,47984,9042,False,1,26,2,2,2,1,0,2,0,0,0,0,4,4,3,0,1,1,2,1,0,0,0,1,0,0
3046275,マラケシュ・メナラ空港,49258,9978,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
3046288,フェズ＝サイス空港,34917,7661,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
3046442,ファロ空港,45392,9687,False,1,24,2,2,2,0,0,2,0,0,0,0,4,4,3,0,1,0,2,1,0,0,0,1,0,0
3046481,フランシスコ・サ・カルネイロ空港,78397,13430,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
3049709,ラバト＝サレ空港,40782,8326,False,1,22,2,2,2,0,0,2,0,0,0,0,4,4,3,0,1,0,1,0,0,0,0,1,0,0
3050397,タンペレ＝ピルッカラ空港,33639,7560,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
3050419,フィレンツェ＝ペレトラ空港,44985,9798,False,1,27,2,2,2,0,0,2,1,1,0,0,4,4,3,0,1,2,1,0,0,0,1,1,0,0
3050525,ナブロンゴ空港,33975,7469,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
3050530,イェンディ空港,29149,6991,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
3050539,スンヤニ空港,36175,8266,False,1,16,1,1,1,0,0,1,0,0,0,0,2,2,3,0,1,0,2,0,0,0,0,1,0,1
3050557,クマシ空港,36510,8241,False,1,15,1,1,1,0,0,3,0,0,0,0,2,2,4,0,0,0,1,0,0,0,0,0,0,0
3050582,タマレ空港,38263,8640,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
3050619,ジェノヴァ＝セストリ空港,35473,7809,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
3050648,グダニスク・レフ・ヴァウェンサ空港,40720,8610,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
3050893,ソコデ空港,35143,7579,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
3050896,アクパカ空港,35929,7658,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
3050927,ギャンジャ国際空港,43511,9015,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
3050941,タコラディ空港,43750,9458,False,1,15,1,1,1,0,0,2,0,0,0,0,0,4,3,0,2,0,1,0,0,0,0,0,0,0
3051225,ヤムスクロ空港,32327,7709,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
3051412,ブアケ空港,33948,7632,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
3051415,ダロア空港,33320,7280,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
3051420,コロゴ空港,33282,7310,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
3051423,サン＝ペドロ空港,35143,7885,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
3051891,アンノボン空港,34720,7653,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
3053056,マルサ・アラム国際空港,60799,10362,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
3053073,ジャンゴー空港,32086,7033,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
3053079,コロコペ空港,29034,6586,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
3053083,サンサネ＝マンゴ空港,33199,7076,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
3053091,ニャムトゥーグー国際空港,34938,7666,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
3053102,モプティ空港,33503,7194,False,1,14,1,1,1,0,0,2,0,0,0,0,2,2,2,0,1,1,1,0,0,0,0,0,0,0
3053103,トンブクトゥ空港,33603,7320,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
3053499,ガルア国際空港,34965,7624,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
3053500,サラック空港,35168,7735,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
3053512,ヌガウンデレ空港,35341,7553,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
3053556,アクレ空港,32527,7267,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
3053557,ベニン空港,36671,7661,False,1,18,1,1,1,0,0,2,1,1,0,0,2,2,3,0,1,0,1,0,0,0,0,2,0,0
3053559,イバダン空港,37376,7695,False,1,17,1,1,1,0,0,2,0,0,0,0,2,2,3,0,2,0,1,0,0,0,0,2,0,0
3053560,イロリン国際空港,36503,7673,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
